,smiles,rt
258,CC(C)c1ccc(NC(=O)CN2CCN(C(=O)Nc3ccc(Br)cc3)CC2=O)cc1,884.7
259,CCCN(C)c1nccnc1O[C@@H]1CCN(C(=O)CC)C1,693.9
260,CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4ccc(F)c(F)c4)c(=O)c3s2)C1,708.2
261,CC(C)c1noc(-c2ccn3c(CC(=O)N4CCCCC4)nnc3c2)n1,721.0
262,CN1C(=O)C2(CCN(C(=O)C3c4ccccc4Oc4ccccc43)CC2)N=C1O,705.3
263,Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCOCC5)n4)ccn3n2)c(C)c1,792.5
264,Cc1nc2cc(-c3noc([C@@H](C)Oc4cccc(Cl)c4)n3)ccc2n(C)c1=O,1108.5
265,Cn1nc(C(=O)N2CCC[C@H](C(O)=NC3CC3)C2)c2c1CCN(C(=O)COc1ccc(F)cc1)C2,673.7
266,C[C@]12C(=O)N(Cc3ccccc3)C(=O)[C@H]1[C@@H]1C=C[C@H]2C1,844.2
267,CCn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c(=O)oc3ccccc3c21,636.7
268,O=C(CN1CCN(C(=O)c2cc3cn(C4CCCC4)cc3s2)CC1)N1CCCC1,1149.3
269,COc1ccccc1NC(O)=NC[C@@H](c1cccnc1)c1cn(C)c2ccccc12,678.2
270,O=c1c(S(=O)(=O)c2ccccc2)cc2ccccc2n1CC(O)=NCc1ccccc1,858.5
271,COC(=O)c1ccccc1N=C(O)CN1C(=O)CN=C(c2ccccc2)c2ccccc21,957.9
272,Cc1csc(N=C(O)CSc2ccc(-c3cccnc3)nn2)n1,588.9
273,CCc1cccc(N=C(O)Cn2c(=O)cc(C)[nH]c2=N)c1,618.0
274,CC[C@@H](CO)NC(=O)C(=O)NCCC1=CCCCC1,724.5
275,COc1ccc(-c2noc(Cc3nnc(-c4cccc(Cl)c4)o3)n2)cc1,1074.8
276,COc1ccc(Br)c(C(O)=Nc2ccc3c(c2)C(O)=NCC3)c1,672.4
277,CC1CCN(c2cc(-n3cnc(C(=O)N4CCN(c5ncccn5)CC4)c3)ncn2)CC1,879.8
278,COc1ccc(NC(=O)Nc2ccc(-c3cn4cccnc4n3)cc2)cc1,616.5
279,CC(C)c1cnc2c(c1SCc1ccccn1)c(=O)n(C)c(=O)n2C,737.1
280,COc1cc(OC)cc(-c2nc(-c3ccc4c(c3)oc(=O)n4C(C)C)no2)c1,1083.9
281,Cc1cccc(N=C(O)CSc2nnc(N=C(O)CN(C)S(C)(=O)=O)s2)c1C,617.5
282,CN1CCCc2cc(C(=O)NCc3cccc(F)c3)sc21,915.2
283,N=C(O)[C@@H]1Cc2ccccc2N1C(=O)c1ccc([N+](=O)[O-])o1,633.1
284,COc1cccc(-c2nc(C3CCN(S(=O)(=O)c4cccc(Cl)c4)CC3)no2)c1,1159.2
285,O=C(c1nnn(Cc2ccc(Cl)cc2)c1-n1cccc1)N1CCCC1,915.3
286,CN(C)C(=O)CCc1ccc2c(c1)CN(C(=O)CC1CCCC1)CCO2,781.0
287,COc1ccc(OC)c(NC(O)=NCc2cccn2Cc2ccccc2)c1,927.0
288,O=C(Nc1ccc(OCc2nnc(-c3ccccc3)o2)cc1)c1ccoc1,808.5
289,Cc1cc(N(CCO)Cc2ccccc2)n2nc(-c3ccccc3C)nc2n1,786.4
290,O=C1N(CC(O)=NCC2CCCCC2)CCN1Cc1ccc(F)cc1,853.8
291,O=C(Nc1ccc(F)cc1Cl)c1c(O)c2cccnc2n(-c2cccc(F)c2)c1=O,1297.0
292,Cc1cc(C(=O)NCCc2ccc(Cl)cc2)n(-c2ccccc2)n1,910.9
293,CC[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(=O)N4CCOCC4)CC3)cc2N=C1O,690.7
294,Cc1ccccc1-n1c(=O)c2sccc2n(Cc2nc(-c3ccc(OC(C)C)cc3)no2)c1=O,1121.7
295,Cc1ccc(-c2nc3nc(C)cc(C)n3c2Nc2ccccc2C)cc1,782.3
296,CCCn1cc(C(O)=Nc2cccc(OC)c2)c(=O)c2ccc(C)nc21,1132.9
297,CCc1ccccc1N1C(=O)CN(S(C)(=O)=O)C[C@]1(C)C(O)=NCc1ccccc1,804.5
298,CN1CCN(c2ncc3c(=O)n(C[C@@H]4CCCO4)ccc3n2)CC1,567.1
299,O=C(NCC(O)=Nc1nc2ccccc2[nH]1)c1ccc(C(F)(F)F)cc1,688.0
300,CCOC(=O)N1CCC(NC(=O)c2nc(-c3cnccn3)no2)CC1,631.4
301,c1ccc(-c2noc(-c3nc(-c4ccncc4)no3)n2)cc1,958.4
302,Cc1ccc(-n2cc(C(=O)OCC(=O)OC(C)C)c3ccccc3c2=O)cc1,1134.6
303,COC(=O)c1c(O)nc2ccc(F)cc2c1NCc1cccc(Br)c1,830.7
304,O=C(c1csc(S(=O)(=O)N2CCC(C(O)=Nc3nccs3)CC2)c1)N1CCOCC1,679.5
305,O=C(c1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)N1CCN(c2ccccn2)CC1,650.0
306,O=C([C@@H]1CCCN(c2nccnc2Sc2ccccc2)C1)N1CCCCCC1,1115.0
307,COc1ccc(Oc2ncc(-c3ccc(C(=O)NC4CC4)cc3)cn2)cc1,774.4
308,COc1ccc(-c2noc(CN3N=N[C@H]4C(=O)N(c5cccc(Cl)c5)C(=O)[C@H]43)n2)c(OC)c1,912.4
309,O=C1CCC(=O)N1CC(O)=Nc1nnc(-c2ccc(Cl)s2)o1,642.3
310,CC(C)C(=O)N1CCc2cc(CNC(=O)c3ccnn3C)ccc21,708.2
311,CCc1csc(-c2ccc(S(=O)(=O)NCCN3CCC(C)CC3)s2)n1,718.3
312,O=c1n(Cc2cc(F)cc(F)c2)nc2c(S(=O)(=O)N3CCOCC3)cccn12,742.9
313,CCCN1C(=O)COc2cc(-c3noc(C(=O)NC4CCCC4)n3)ccc21,977.4
314,OC(CS[C@H]1CCc2ccccc2N=C1O)=Nc1ccc(Cl)cc1Cl,930.5
315,CCn1cnc(S(=O)(=O)N2CCC(C(O)=Nc3cc(C)ccc3C)CC2)c1,719.4
316,CCCCN(CC)C(=O)[C@H]1CCCN(c2nc3cccnc3s2)C1,914.5
317,CCn1c(=O)c(N2CCC(C(O)=NCCc3c[nH]c4ccc(C)cc34)CC2)nc2ccccc21,965.8
318,Cc1cc(C(O)=Nc2sc(C)c(C)c2C#N)on1,786.1
319,O=c1c2scc(-c3ccc(F)cc3)c2ncn1CCOc1ccccc1,1072.4
320,O=S(=O)(NCC1CCN(Cc2cccs2)CC1)c1cc(F)ccc1F,561.9
321,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(O)=NCCCc2ccccc2)OCO4)cc(OC)c1OC,760.6
322,COc1ccc(-c2nc(=O)c3c([nH]2)CN(C(=O)COc2ccccc2C)CC3)cc1,815.5
323,CC(=O)c1cccc(N=C(O)Cn2cc(-c3nnc(C)o3)c3ccccc32)c1,755.3
324,CCc1nn2c(CNS(=O)(=O)c3ccc(C)cc3)c(-c3ccccc3)nc2s1,972.9
325,O=c1cnc2cc(C(O)=NC3CCCC3)ccc2n1CC(O)=NCc1ccc(F)cc1F,721.1
326,CCOc1coc(C(=O)NCCc2ccc(Cl)cc2)cc1=O,706.1
327,CC(C)n1cnc2cc(CN=C(O)c3ccc(F)cc3Cl)ccc21,618.7
328,COc1ccc([C@@H]2CCCN2C(=O)c2ccnn2C)cc1,721.7
329,CCOC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(O)=NCc3ccccc3)CC2)c1C,761.5
330,COc1c(C(O)=NC(C)C)sc2cc(Cl)ccc12,1057.3
331,CCOC(=O)C1=NN(c2ccccc2)C[C@@H]1C(=O)OC,917.3
332,Cc1cccc(S(=O)(=O)N2CCC(n3cnnc3C(C)C)CC2)c1,735.0
333,N=c1nc2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2c(N)[nH]1,630.5
334,COc1ccc(-c2cc3nn(CC(=O)N4CCOCC4)c(=O)n3c(C)n2)cc1,717.4
335,CSc1ccc(CCN=C(O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1,897.1
336,Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,973.5
337,CCCN=C(O)C1CCN(c2cc(SCC(O)=Nc3cccc(CC)c3)ncn2)CC1,809.6
338,CCN(CC)C(=O)c1ccc(O)c(OC)c1,718.1
339,COc1ccc(/C=C\c2onc(C)c2N=C(C)O)cc1S(=O)(=O)N1CCN(c2ncccn2)CC1,738.5
340,Cc1cccc(-c2cc3n(n2)CCCN(C(=O)c2n[nH]c4ccccc24)C3)c1,860.0
341,Cc1ccc(CN=C(O)[C@H]2CCCN(c3ccc(=O)n(-c4ccc(C)c(Cl)c4)n3)C2)cc1,974.9
342,CCN1C(=O)CCc2cc(NS(=O)(=O)c3cccc(Cl)c3)ccc21,999.5
343,Cc1nn(CC(O)=NCCCN2CCCC2=O)c(=O)c2nc(-c3ccccc3)sc12,668.0
344,Cc1nn(-c2ccccc2)c2sc(C(=O)Oc3ccc(F)cc3)cc12,1376.8
345,Cc1ccnc(C(=O)Nc2cccc(Cl)c2Cl)n1,866.2
346,OC(CCNc1cnc2cnccn12)=NCc1ccccc1C(F)(F)F,585.1
347,O=C1NC2(CCN(C(O)=Nc3ccccc3Cl)CC2)N=C1c1ccccc1,799.9
348,Cc1[nH]nc(-c2ccc(S(=O)(=O)N3CCC(C)CC3)o2)c1C,931.6
349,OC(=NC1CCCC1)N1CCC[C@H]1c1n[nH]c(-c2ccccc2)n1,697.4
350,CC(C)c1ccc(S(=O)(=O)N(C)CC2CCOCC2)cc1,1011.6
351,OC(=Nc1ccccc1Br)N1CCc2nc(-c3ccc(F)cc3)ncc2C1,1019.7
352,CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4cc(C)cc(C)c4)c(=O)c3s2)C1,759.2
353,Cc1[nH]c2ccccc2c1C(=O)[C@H](c1ccccc1)N1CCN(c2ncccn2)CC1,681.9
354,C[C@@]1(c2nc(-c3ccccc3)no2)CCCN(Cc2ncon2)C1,753.7
355,CN(C)[C@@H](CN=C(O)c1cc(-c2ccccc2)on1)c1cccs1,662.7
356,COC(=O)[C@@H](N=C(O)N1CCc2c([nH]c(-c3ccc(OC)cc3)nc2=O)C1)C(C)C,703.5
357,CCc1ccc(NC(=O)Cn2c(N3CCOCC3)nc(C)cc2=O)cc1,711.3
358,CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)[C@@H]1CCCCN21,795.3
359,Cc1ccnc(N2CCC[C@@H](C(O)=NCc3ccc(F)cc3)C2)n1,709.1
360,CN1C(=O)CO[C@@H](C(=O)O)[C@@H]1c1ccccc1,621.2
361,COc1ccc(CN(C)Cc2cc(=O)c3cc(C)ccc3[nH]2)cc1OC,588.4
362,Cc1oc2ccn(Cc3ccc(F)cc3)c(=O)c2c1C(O)=NCc1ccco1,974.9
363,COc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,843.5
364,CCOc1ccc(S(=O)(=O)N2CCC[C@@H]2C(O)=NCc2csc(C)n2)cc1,743.0
365,C[C@@H](CN=C(O)c1cc2n(n1)C[C@@](C)(C(O)=NC1CCCC1)N(C)C2=O)c1ccccc1,884.1
366,COCC(O)=NCc1nnnn1C1CCCCC1,608.0
367,CCC(O)=NCc1nc2c(n1CC)CN(S(=O)(=O)c1ccc(Cl)cc1)CC2,537.6
368,Cc1cc(C(=O)NCc2ccccc2)nc2cc(-c3cccs3)nn12,1079.1
369,CS(=O)(=O)N1CCc2ccc(C(=O)N3CCCCC3)cc21,717.1
370,O=C(Nc1ccc(OC(F)(F)F)cc1)C1CCN(C(=O)[C@@H]2Sc3ccccc3N=C2O)CC1,892.6
371,CCc1ccc(NC(=O)[C@@H]2CCN(S(C)(=O)=O)c3ccccc3O2)cc1,912.0
372,CCc1nc(-c2csc(S(=O)(=O)N3CCC[C@H](C(O)=Nc4cccc(C)c4)C3)c2)no1,983.3
373,CCCN(C)C(=O)C1CCN(c2cnnc(O)c2)CC1,597.2
374,C[C@H]1Cc2nc(SCC(O)=NC[C@H]3CCCO3)n(-c3ccc(F)cc3)c(=O)c2S1,727.6
375,Cn1cc(CCN2CCN(S(=O)(=O)c3ccc4c(c3)CCC4)CC2)c2cccnc21,668.3
376,Cc1oc2ncnc(N3CCCCC3)c2c1C(=O)N1CCN(c2ccccn2)CC1,591.3
377,O=c1c2ccccc2nnn1CCCC(O)=Nc1ccc(F)c(Cl)c1,793.7
378,CCCC(=O)N1CCc2cn(C)c3cccc(c23)C1,832.1
379,O=C(Nc1c(-c2ccc(F)cc2)nc2ccccn12)c1cccc(F)c1,673.6
380,Cc1ccccc1CN=C(O)[C@H]1CCCN(c2nccnc2Sc2ccccc2)C1,1197.0
381,O=C(N1CCc2ccccc2C1)C1(c2ccccc2)CCOCC1,891.2
382,CCOC(=O)c1noc2ncnc(N(Cc3ccccc3OC)C3CCN(C)CC3)c12,666.9
383,O=C(NCCc1ccsc1)C(=O)NCC(F)(F)F,756.4
384,CN(C)S(=O)(=O)c1ccc(C(O)=Nc2sc3c(c2C#N)CC(C)(C)NC3(C)C)cc1,574.2
385,COc1ccc(CN(Cc2cc(=O)n3cccc(C)c3n2)CC(C)C)cc1OC,634.8
386,CCCOc1nc2ccccc2nc1N1CCC[C@H](C(=O)Nc2ccc(Cl)cc2)C1,1211.3
387,CCC(O)=Nc1c(C)noc1/C=C\c1ccc(S(=O)(=O)N2CCN(c3ccccn3)CC2)cc1,645.9
388,Cc1ccc(-c2cn(CC(O)=Nc3cc(C)ccc3C)c(=O)o2)cc1,953.6
389,CCN1C=C(C(=O)OCc2ccc(C)cc2)C(C)=NS1(=O)=O,1031.2
390,CS(=O)(=O)N1CCCNCCN=C(O)C[C@H]1c1ccccc1,571.9
391,CCOc1ccc(CC(O)=Nc2cc(-c3cccnc3)no2)cc1,760.3
392,CC(C)Cn1c(=O)c(N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)nc2ccncc21,635.5
393,COC(=O)c1sc2cccc(F)c2c1S(=O)(=O)N1CCC(C(=N)O)(N2CCCCC2)CC1,648.8
394,O=C1N(CC(O)=NC2CC2)CCN1Cc1cccc(Cl)c1,682.9
395,O=C(c1cnn(-c2ccccc2)n1)N1CCC[C@H](COCc2ccccc2)C1,1109.3
396,Cc1cccc(Oc2nccn3c(=O)n(CC(O)=NCCCc4ccccc4)nc23)c1C,944.1
397,CC[C@@H](CO)N=c1nc2c(ncn2C(C)C)c(NCc2ccc(-c3ccccn3)cc2)[nH]1,632.5
398,Cc1c(C(=O)N2CCC[C@H](C)C2)sc2ncn(CC(=O)N3C[C@@H](C)C[C@H](C)C3)c(=O)c12,965.7
399,Cc1ccn2c(N=C(O)c3ccccc3)c(-c3ccccc3)nc2c1,646.2
400,CC(C)C(=O)N1CCc2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)cc3)ccc21,829.9
401,Cc1cccn2cc(-c3cccc(S(=O)(=O)N4CCCCC4)c3)nc12,699.8
402,COc1ccccc1NC(O)=Nc1ccc2nc3n(c(=O)c2c1)CCC3,698.2
403,COc1ccc(CCc2nc3nccc(-c4ccncc4)n3n2)cc1OC,644.6
404,CCOc1ccc(NC(=O)COc2cc(C)nc(N3CCN(c4ccccc4)CC3)n2)cc1,839.3
405,Cc1nnc(-c2cn(CC(O)=NCc3ccccc3Cl)c3ccccc23)o1,821.2
406,CN=C(O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@H](O)[C@H]4O)c3n2)c1,586.2
407,CCOC(=O)c1ncoc1-c1ccccc1C(O)=NC(C)C,676.5
408,Cc1ccccc1CNS(=O)(=O)c1ccc(-c2c(C)noc2C)cc1,959.0
409,CCOC(=O)CC1=CC(SCC(=O)N2CCC(C)CC2)=Nc2ccccc2N1,1153.6
410,Cc1ccn2c(NC(=O)c3cccc(C(F)(F)F)c3)c(-c3ccc(F)cc3)nc2c1,752.5
411,O=S(=O)(Cc1ccccc1)N1CCCC[C@H]1c1n[nH]c(-c2ccccc2)n1,943.3
412,C[C@H](Cc1ccco1)N=C(O)C1CCN(Cc2cn(C)c3ccc(Cl)cc23)CC1,706.8
413,O=c1n(CC(O)=NCCC2=CCCCC2)nc2c(N3CCSCC3)nccn12,861.0
414,O=S(=O)(Cc1ccccc1Cl)N1CCC[C@@H](C(O)=NC2CCCC2)C1,914.8
415,OC(CCNc1c(-c2ccc(F)cc2)nc2cnccn12)=NCc1ccc2c(c1)OCO2,716.5
416,Cc1ccc(CN=C(O)c2cn3ccc(C)cc3n2)cc1,670.1
417,CCOC(=O)[C@H]1CC[C@H](CN=C(O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)n3C)CC1,638.5
418,CCOc1cc2c(cc1OCC)[C@@H]1[C@H](C(O)=NCCOC)c3ccccc3C(=O)N1CC2,744.2
419,CCn1ccc(-c2nc(-c3ccc4c(c3)ncn4CCC(=O)N3CCCC3)no2)n1,642.5
420,Fc1ccccc1-c1ccc(CNCc2ccccn2)o1,654.6
421,CCN1CCC(N(Cc2cccs2)C(=O)Nc2ccc(C)cc2)CC1,667.0
422,CC(=O)N1CCC2(CC1)Oc1ccccc1[C@H]1CC(c3ccc4c(c3)OCO4)=NN12,782.6
423,Cc1cc(C(=O)N2CCN(c3ccc(-c4cccs4)nn3)CC2)no1,659.1
424,Cc1ccc(C(=O)N2CCc3sc(C(=O)N4CCC5(CC4)OCCO5)cc3C2)cc1,792.7
425,Cc1ccc(C2=NOC3(CCN(C(=O)Cc4ccccc4C)CC3)N2)cc1,933.3
426,O=c1ccn2c(n1)S[C@H](c1ccccc1)C2,654.6
427,Cc1nnc2cc(N3CCN(C(O)=Nc4ccc(F)c(Cl)c4)CC3)cnn12,657.8
428,CCn1c(=O)n(CC(O)=NCCN2CCC(C)CC2)c(=O)c2cnc(-c3ccc(Cl)cc3)nc21,775.8
429,O=c1c2cc(N=C(O)Nc3ccc(Br)cc3F)ccc2nc2n1CCCC2,782.1
430,COc1cccc(CN=C(O)C2=C3CCCN3c3ccc(Cl)cc3S2(=O)=O)c1,898.3
431,CCN=C(O)CCc1nc2ccccc2n(CC(O)=Nc2ccccc2OCC)c1=O,774.9
432,Cc1ccc(CN=C(O)[C@@H](C)Oc2cc(-c3ccccc3)c3c(C)nn(C)c3n2)o1,769.0
433,CCn1cc(C(O)=NCc2ccccc2)c2cccnc21,781.5
434,Cc1ccc(NC(=O)[C@H]2CCCN(c3ccc4cc(S(=O)(=O)N5CCCCC5)ccc4n3)C2)cc1,917.0
435,O=S(=O)(c1ccccc1)N1[C@H]2CC[C@@H]1c1cncnc1C2,678.1
436,COCCNS(=O)(=O)c1cccc(-c2nc(-c3ccc(C)cc3)no2)c1,1060.6
437,COc1ccc2c(c1)[C@@]1(CCN(C(O)=NCCc3ccccc3)C1)C(=O)N2C,757.4
438,Cc1nn([C@@H](C)C(O)=NCCN2CCOCC2)c(=O)c2nn(-c3ccccc3)c(C)c12,614.7
439,OC(=Nc1ccc2c(c1)OCCO2)c1cccc(-c2cnc(N3CCCC3)nc2)c1,844.7
440,O=C1C2=C(CN1CCC1=CCCCC1)N=C(O)N[C@@H]2c1ccccc1F,684.2
441,CCN(CC)C(=O)N1CCCN(S(C)(=O)=O)[C@@H](c2ccccc2)CC(O)=NCC1,700.4
442,CCc1c(C)nc2nc(-c3ccccc3)nn2c1Nc1cccc(OC)c1,988.7
443,Cc1nc2nc(-c3ccccc3)nn2c(C)c1CC(=O)N1CCCC[C@H]1C,836.1
444,CCC(C)(C)NS(=O)(=O)c1cc(-c2nc(C)c(C(=O)N3CCCC3)s2)n(C)c1,838.5
445,Cc1cccc(-c2noc(Cc3nnc(-c4ccccc4)o3)n2)c1,1025.5
446,CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)Nc2ccc(OC)c(OC)c2)c1,839.8
447,OC(=Nc1ccc2nncn2c1)Nc1ccc(F)cc1,659.2
448,Cc1cccc2c(=O)n(C3CCN(C(O)=Nc4ccc(F)cc4F)CC3)cnc12,770.5
449,Cc1cccc(-c2nc(C3CCN(S(=O)(=O)c4ccccc4)CC3)no2)c1,1148.9
450,N=c1[nH]c(N2CCN(c3ccccn3)CC2)ncc1C(O)=Nc1ccccc1,584.9
451,COc1cc(Cl)ccc1C(=O)N1CCCN([C@H]2CCN(CC3CC3)C2=O)CC1,574.4
452,CCOc1cccc2c1O[C@@]1(C)C[C@@H]2N=C(O)N1c1cccc(C(O)=NCc2ccccn2)c1,607.3
453,CCOC(=O)c1cc(S(=O)(=O)N2CCC[C@@H]2C(O)=Nc2nc3ccc(OC)cc3s2)cn1C,946.8
454,COc1cccc([C@H]2CC(c3cccc(NS(C)(=O)=O)c3)=NN2C(=O)C(C)(C)C)c1O,819.6
455,COc1ccc(-c2c(C)nn3c(N4CCN(c5ccccn5)CC4)cc(C)nc23)cc1OC,599.5
456,CC(C)c1ccc(OCC(O)=Nc2nnc([C@@H]3CC(=O)N(c4ccc(Cl)cc4)C3)o2)cc1,943.3
457,COC(=O)c1c(C)[nH]c(C(=O)N2CCC[C@H](C(O)=NCc3ccc4c(c3)OCO4)C2)c1C,720.2
458,OC(=NC1CCCCCCC1)C1CCN(Cc2cc3ccccc3n2Cc2cccc(Cl)c2)CC1,929.6
459,COc1cc([C@H]2c3c(-c4ccc(C)cc4)n[nH]c3C(=O)N2C)ccc1O,691.5
460,CN(CCc1noc(COc2ccccc2F)n1)C(O)=Nc1ccc(F)c(Cl)c1,965.9
461,COC[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1c1nc(C)no1,803.3
462,O=C(CCOc1ccc(F)cc1)N1CCN(Cc2ccccc2)CC1,575.2
463,OC(CCc1csc2nc(C3CC3)cn12)=NCc1ccc(OC(F)(F)F)cc1,612.0
464,O=c1n(Cc2cccc(Cl)c2)nc2c(S(=O)(=O)N3CCOCC3)cccn12,1315.7
465,CC(=O)c1ccc(Nc2c(C(=O)N3CCOCC3)cnc3nc(C)ccc23)cc1,568.2
466,CCc1cccc(N=C(O)Cc2cn3cc(F)ccc3n2)c1,637.7
467,CCOc1ccccc1N=C(O)CSc1ncc(-c2cccc(Br)c2)o1,1168.0
468,O=c1n(CC(O)=Nc2ccc(F)c(F)c2)nc2c3sc(N4CCCCC4)nc3ncn12,850.6
469,Cc1ccc(Cn2cc(CCC(=O)N3CCN(c4ccccn4)CC3)c3ccccc32)cc1,776.8
470,O=C1COc2cc(S(=O)(=O)N3CCC(C(=O)N4CCc5ccccc5C4)CC3)c(Cl)cc2N1,838.2
471,CC(C)Cn1c(=O)c(-c2ccc(C(=O)N3CCN(C)CC3)cc2)nc2ccccc21,670.4
472,O=[N+]([O-])c1ccc(-c2nc(=NCCCO)c3ccccc3[nH]2)cc1,594.9
473,COc1ccc(CN=C(O)c2nsc(C(=O)NCCc3ccc(OC)c(OC)c3)c2N)cc1,921.7
474,Cc1ccc(N2C[C@H](c3noc(-c4ccc(C(C)(C)C)cc4)n3)CC2=O)cc1,1312.0
475,Cc1cccc2nnc(N3CCN(C(=O)c4ccc(F)cc4)CC3)n12,647.6
476,CCOc1ccc(-n2ccn3cc(-c4cc(C)ccc4C)nc3c2=O)cc1,951.2
477,Cc1nnc(-c2ccc3ccn(CC(=O)N4CCN(c5ccccn5)CC4)c3c2)o1,597.9
478,O=C(c1cc(F)ccc1Cl)N1CCN(C(=O)c2nnn3c2CO[C@H](c2ccccc2)C3)CC1,894.0
479,CCCn1ccc2sc(C)c(C(O)=NCc3ccccc3OCC)c2c1=O,981.5
480,O=S(=O)(NCc1ccc(Br)cc1)c1ccc2c(c1)-c1oncc1CO2,957.7
481,CC(C)c1cccc(N2C=C(C(=O)N3CCCCC3)S(=O)(=O)c3ccccc32)c1,1008.5
482,CCOC(=O)CCc1c(C)nn(-c2cc(N3CCOCC3)ncn2)c1C,863.4
483,CSc1ccc(-c2nc3cnccn3c2Nc2c(C)cccc2C)cc1,966.3
484,CCn1ccc2cc(S(=O)(=O)N3CCC[C@@H](C(=O)N4CCN(C)CC4)C3)ccc21,645.7
485,C[C@H]1Oc2ccccc2N(CC(O)=NC2CC2)C1=O,690.7
486,c1ccc(-c2nc3cc(-c4noc(-c5ccc6nc[nH]c6c5)n4)ccc3o2)cc1,888.0
487,Cc1ccc(-c2nc(Cn3nnc(C(O)=NCc4ccco4)c3C)c(C)o2)cc1,1001.0
488,CCCc1noc(-c2ccnc(-n3cnc(C(O)=NC4CCCCCC4)c3)c2)n1,1060.1
489,Cc1ccc(-n2c(N3CCC[C@@H](C(O)=NCCC4=CCCCC4)C3)nc3ccsc3c2=O)cc1,1061.3
490,Cc1cc(N2CCN(S(=O)(=O)c3ccccc3Cl)CC2)nc(NC2CCCCC2)n1,838.0
491,CC1CCN(C(=O)c2ccc3c(=O)n4c(nc3c2)CCCC4)CC1,707.4
492,O=C(c1csc(N2CCN(c3ccc(Cl)cc3)CC2)n1)N1CCCCC1,1130.9
493,Cc1ccc(S(=O)(=O)N(C)C[C@@H]2CCOC2)cc1F,849.3
494,CCOc1ccc(CN=c2nc(O)cc(C)[nH]2)cc1OCC,625.8
495,Cc1nnc(N2CCC[C@@H](C(O)=NCCN3CCCC3)C2)c2nn(-c3ccc(Cl)cc3)c(C)c12,590.7
496,Cc1cc(C)cc(N=C(O)N2CCC[C@@H](Cn3cnc4cccnc43)C2)c1,680.5
497,Cc1cccc(S(=O)(=O)N2CCC(OCc3nc(C)no3)CC2)c1,885.9
498,COc1ccc(Cn2nnc(C(=O)N3CCSCC3)c2-n2cccc2)cc1,883.7
499,O=c1n(CC(O)=Nc2cccc(F)c2)nc2n1CCCCC2,700.9
500,CCn1cc(CC(O)=NCc2ccc3c(c2)OCO3)c2cccnc21,689.9
501,CCOc1ccc(-c2n[nH]cc2CN2CCC3(CC2)C[C@](C)(O)CCO3)cc1,596.5
502,Cn1ccc2cc(S(=O)(=O)N3CCC(C(O)=NC[C@H]4CCCO4)CC3)ccc21,738.6
503,C=C(C)[C@@H]1CC=C(C(=O)O)CC1,875.1
504,COc1ccc(CCN=C(O)Cn2nc3n(c2=O)CCCCC3)cc1OC,640.8
505,COc1cc(N=C(O)[C@@H](C)Oc2ccc(=O)n(-c3ccc(F)cc3)n2)cc(OC)c1OC,718.9
506,CC(C)Cn1cc(S(=O)(=O)NCc2ccccc2F)c2cccnc21,931.5
507,O=C(N=c1[nH]nc([C@@H]2CC(=O)N(c3ccc(F)cc3)C2)o1)c1ccc(Cl)cc1,770.8
508,O=C(c1cccc(-n2cnnn2)c1)N1CCN(Cc2nc3ccccc3[nH]2)CC1,543.2
509,O=C(NCC1CC1)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O,1308.8
510,CC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1N1CCCN(C(O)=NC2CCCC2)CC1,856.9
511,O=S(=O)(N1CCOCC1)N1CCC[C@@H](C(O)=NCCCN2CCC(Cc3ccccc3)CC2)C1,660.0
512,CCOC(=O)c1c(C)c(CCC(O)=NCc2ccc3c(c2)OCO3)n(C)c1C,836.0
513,O=C(c1ccccc1)[C@@H]1N=NC[C@H]1c1ccc(Cl)cc1,1042.6
514,CCCN1C(=O)[C@@](N=C(O)c2cccc(OC)c2)(C(F)(F)F)C(C(=O)OC)=C1C,946.0
515,Cc1ccc(N=C(O)C2CCN(C(=O)[C@@H]3Sc4ccccc4N=C3O)CC2)cc1Cl,877.6
